"Rank","NameCountry/Region","No. of FTE Students","No. of students per staff","International Students","Female:Male Ratio"
"1001+","Universiti Malaysia PerlisMalaysiaCourses","11,212","12.7","6%","42 : 58"
"1001+","Universiti Malaysia Sarawak (UNIMAS)MalaysiaCoursesExplore","16,217","18.6","6%","63 : 37"
"1001+","Manipal Academy of Higher EducationIndiaCourses","22,843","9.1","12%","45 : 55"
"1001+","University of ManoubaTunisiaCourses","16,894","13.1","1%","62 : 38"
"1001+","University of MariborSloveniaCourses","11,488","13.0","6%","54 : 46"
"1001+","Marmara UniversityTurkeyCourses","63,090","31.1","5%","50 : 50"
"1001+","University of Marrakech Cadi AyyadMoroccoCourses","100,717","43.3","1%","48 : 52"
"1001+","University of MazandaranIranCourses","12,452","32.1","2%","64 : 36"
"1001+","Meiji UniversityJapanCourses","33,449","11.7","5%","35 : 65"
"1001+","Meijo UniversityJapanCourses","15,437","31.8","1%","30 : 70"
"1001+","Mendel University in BrnoCzech RepublicCourses","8,459","17.7","19%","58 : 42"
"1001+","Menoufia UniversityEgyptCourses","94,466","36.6","1%","45 : 55"
"1001+","M’Hamed Bougara University of BoumerdèsAlgeriaCourses","31,889","21.6","1%","58 : 42"
"1001+","Universidad Michoacana de San Nicolás de HidalgoMexicoCourses","39,861","28.7","1%","53 : 47"
"1001+","Mie UniversityJapanCourses","7,247","8.6","4%","38 : 62"
"1001+","Ming Chuan UniversityTaiwanCourses","18,423","22.4","9%","60 : 40"
"1001+","Minia UniversityEgyptCourses","72,328","18.5","1%","59 : 41"
"1001+","MIREA - Russian Technological UniversityRussian FederationCourses","21,612","19.3","3%","32 : 68"
"1001+","University of MiskolcHungaryCourses","9,322","18.0","4%","n/a"
"1001+","University of MiyazakiJapanCourses","5,524","7.7","3%","35 : 65"
"1001+","Mohammed V University of RabatMoroccoCourses","83,521","33.4","5%","57 : 43"
"1001+","University of MonastirTunisiaCourses","18,876","9.4","1%","68 : 32"
"1001+","University of MontenegroMontenegroCourses","18,275","26.4","2%","57 : 43"
"1001+","Morgan State UniversityUnited StatesCoursesEnquire","7,120","13.8","13%","54 : 46"
"1001+","Moscow Aviation InstituteRussian FederationCourses","15,317","12.5","10%","28 : 72"
"1001+","Moscow Power Engineering InstituteRussian FederationCourses","12,082","18.1","10%","39 : 61"
"1001+","Multimedia UniversityMalaysiaCourses","9,519","11.6","8%","45 : 55"
"1001+","University of MumbaiIndiaCourses","12,167","22.2","0%","43 : 57"
"1001+","University of MurciaSpainCoursesExplore","27,120","15.7","8%","62 : 38"
"1001+","Muroran Institute of TechnologyJapanCoursesExplore","3,334","18.4","4%","12 : 88"
"1001+","University of MysoreIndiaCourses","7,950","21.5","10%","40 : 60"
"1001+","Universidad Nacional del LitoralArgentinaCourses","45,401","30.2","0%","60 : 40"
"1001+","Nagaoka University of TechnologyJapanCourses","2,301","11.2","12%","11 : 89"
"1001+","Nagasaki UniversityJapanCourses","9,090","7.1","4%","37 : 63"
"1001+","Nagoya City UniversityJapanCourses","4,412","7.4","2%","53 : 47"
"1001+","Nagoya Institute of TechnologyJapanCourses","5,711","16.3","4%","16 : 84"
"1001+","Nanjing University of Aeronautics and AstronauticsChinaCourses","29,583","16.3","3%","28 : 72"
"1001+","Nara Medical UniversityJapanCourses","1,252","3.4","1%","46 : 54"
"1001+","Naresuan UniversityThailandCourses","22,184","15.1","1%","63 : 37"
"1001+","National Changhua University of EducationTaiwanCourses","8,333","22.6","4%","49 : 51"
"1001+","National Chiayi UniversityTaiwanCourses","12,143","24.2","3%","48 : 52"
"1001+","National Chi Nan UniversityTaiwanCourses","6,143","15.6","12%","52 : 48"
"1001+","National Chin-Yi University of TechnologyTaiwanCourses","7,316","24.1","5%","30 : 70"
"1001+","National Chung Cheng UniversityTaiwanCourses","10,195","15.1","5%","45 : 55"
"1001+","National Chung Hsing UniversityTaiwanCourses","15,184","16.6","7%","38 : 62"
"1001+","National University of ColombiaColombiaCourses","52,166","22.0","1%","38 : 62"
"1001+","National University of CórdobaArgentinaCourses","80,219","12.9","2%","62 : 38"
"1001+","National University of CuyoArgentinaCourses","38,253","7.9","3%","74 : 26"
"1001+","National Ilan UniversityTaiwanCourses","5,470","23.3","3%","34 : 66"
"1001+","National Institute of Technology, TiruchirappalliIndiaCourses","5,848","17.3","8%","24 : 76"
"1001+","National University of KaohsiungTaiwanCourses","5,565","23.3","4%","41 : 59"
"1001+","Instituto Politécnico Nacional (IPN)MexicoCourses","180,801","11.0","0%","39 : 61"
"1001+","National Research University of Electronic Technology (MIET)Russian FederationCourses","4,306","8.7","5%","28 : 72"
"1001+","National Research Saratov State UniversityRussian FederationCourses","9,782","9.2","8%","60 : 40"
"1001+","National University of San MartínArgentinaCourses","15,841","15.8","5%","65 : 35"
"1001+","National Taipei UniversityTaiwanCourses","8,636","16.5","4%","54 : 46"
"1001+","National Taiwan Ocean UniversityTaiwanCourses","8,655","21.5","9%","32 : 68"
"1001+","National Technical University Kharkiv Polytechnic InstituteUkraineCourses","12,141","8.0","9%","31 : 69"
"1001+","National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic InstituteUkraineCourses","21,072","10.4","3%","39 : 61"
"1001+","National Yunlin University of Science and TechnologyTaiwanCourses","9,200","25.2","5%","42 : 58"
"1001+","Nicolaus Copernicus University in ToruńPolandCourses","21,990","11.3","3%","69 : 31"
"1001+","University of Nigeria NsukkaNigeriaCourses","42,785","14.6","1%","49 : 51"
"1001+","Slovak University of Agriculture in NitraSlovakiaCourses","5,707","12.8","3%","54 : 46"
"1001+","University of North Carolina WilmingtonUnited StatesCoursesEnquire","14,865","18.8","2%","62 : 38"
"1001+","North China Electric Power UniversityChinaCourses","36,362","18.3","3%","35 : 65"
"1001+","University of the North, ColombiaColombiaCourses","14,861","20.4","4%","50 : 50"
"1001+","North-Eastern Federal UniversityRussian FederationCourses","12,806","11.2","5%","54 : 46"
"1001+","Northwest UniversityChinaCourses","23,351","13.4","5%","56 : 44"
"1001+","University of Novi SadSerbiaCourses","48,101","14.9","3%","55 : 45"
"1001+","Novosibirsk State Technical UniversityRussian FederationCourses","11,589","11.4","21%","52 : 48"
"1001+","Oakland UniversityUnited StatesCoursesEnquire","15,441","18.1","4%","57 : 43"
"1001+","Obafemi Awolowo UniversityNigeriaCourses","29,423","23.5","0%","49 : 51"
"1001+","Ochanomizu UniversityJapanCourses","2,802","14.8","5%","100 : 0"
"1001+","Oita UniversityJapanCourses","5,645","9.0","1%","37 : 63"
"1001+","Omsk State Technical UniversityRussian FederationCourses","13,102","11.4","17%","37 : 63"
"1001+","Ondokuz Mayis UniversityTurkeyCourses","37,333","28.1","10%","50 : 50"
"1001+","Osaka City UniversityJapanCourses","8,019","8.7","3%","36 : 64"
"1001+","Osaka Institute of TechnologyJapanCourses","7,120","26.1","1%","12 : 88"
"1001+","Osaka Medical CollegeJapanCourses","1,224","2.7","1%","51 : 49"
"1001+","Osaka Prefecture UniversityJapanCourses","7,710","12.2","4%","36 : 64"
"1001+","University of OstravaCzech RepublicCourses","8,796","17.7","9%","70 : 30"
"1001+","Universitas PadjadjaranIndonesiaCourses","42,928","15.3","1%","59 : 41"
"1001+","University of PardubiceCzech RepublicCourses","6,961","13.1","8%","55 : 45"
"1001+","Paris Nanterre UniversityFranceCourses","32,742","35.6","17%","62 : 38"
"1001+","University of PatrasGreeceCourses","25,636","27.3","5%","44 : 56"
"1001+","Pavol Jozef Šafárik University in KošiceSlovakiaCourses","6,802","10.1","22%","65 : 35"
"1001+","Perm National Research Polytechnic UniversityRussian FederationCourses","8,257","9.8","9%","38 : 62"
"1001+","Perm State UniversityRussian FederationCourses","9,273","10.9","2%","62 : 38"
"1001+","Pirogov Russian National Research Medical UniversityRussian FederationCourses","8,225","6.3","6%","72 : 28"
"1001+","PMAS Arid Agriculture University RawalpindiPakistanCourses","12,023","48.3","0%","38 : 62"
"1001+","Polytechnic Institute of PortoPortugalCourses","18,259","16.8","6%","48 : 52"
"1001+","Polytechnic University of BucharestRomaniaCourses","29,699","23.1","3%","36 : 64"
"1001+","Polytechnic University of TimişoaraRomaniaCourses","12,762","20.6","2%","36 : 64"
"1001+","Pondicherry UniversityIndiaCourses","6,940","20.1","1%","41 : 59"
"1001+","Universidad Pontificia Bolivariana (UPB)ColombiaCourses","15,400","14.0","2%","54 : 46"
"1001+","Pontifical Catholic University of Minas GeraisBrazilCourses","65,117","39.5","0%","53 : 47"
"1001+","Pontifícia Universidade Católica do ParanáBrazilCourses","16,353","18.1","1%","53 : 47"
"1001+","Pontifical Catholic University of PeruPeruCourses","25,807","7.4","2%","47 : 53"
"1001+","Pontifical Catholic University of ValparaísoChileCourses","16,511","24.1","1%","42 : 58"
"1001+","Port Said UniversityEgyptCourses","22,163","27.7","0%","47 : 53"
"1001+","Prince of Songkla UniversityThailandCourses","37,788","15.6","2%","70 : 30"
"1001+","PSG College of TechnologyIndiaCourses","8,563","13.8","0%","38 : 62"
"1001+","Public University of NavarreSpainCourses","7,481","11.7","8%","51 : 49"
"1001+","University of the PunjabPakistanCourses","27,907","24.8","0%","52 : 48"
"1001+","Qassim UniversitySaudi ArabiaCoursesExplore","64,042","15.5","3%","66 : 34"
"1001+","Razi UniversityIranCourses","12,266","29.3","1%","58 : 42"
"1001+","Recep Tayyip Erdoğan UniversityTurkeyCourses","12,365","23.3","3%","51 : 49"
"1001+","University Rey Juan CarlosSpainCourses","43,273","23.5","9%","58 : 42"
"1001+","Riga Technical UniversityLatviaCourses","11,134","31.0","12%","34 : 66"
"1001+","Universidade do Estado do Rio de Janeiro (UERJ)BrazilCourses","24,286","9.8","0%","57 : 43"
"1001+","Ritsumeikan UniversityJapanCourses","35,401","18.3","8%","n/a"
"1001+","Robert Gordon UniversityUnited KingdomCoursesEnquire","9,684","20.1","23%","62 : 38"
"1001+","Russian Presidential Academy of National Economy and Public AdministrationRussian FederationCourses","15,067","9.3","5%","57 : 43"
"1001+","Ryukoku UniversityJapanCourses","16,124","33.4","2%","37 : 63"
"1001+","University of the RyukyusJapanCourses","7,658","10.0","2%","38 : 62"
"1001+","University of La SabanaColombiaCourses","11,904","18.8","3%","58 : 42"
"1001+","Saga UniversityJapanCourses","6,761","9.7","2%","40 : 60"
"1001+","Saitama UniversityJapanCourses","8,484","14.1","5%","33 : 67"
"1001+","Saitama Medical UniversityJapanCourses","1,904","1.5","0%","52 : 48"
"1001+","Sakarya UniversityTurkeyCoursesExplore","51,273","31.7","5%","45 : 55"
"1001+","Samara National Research University (Samara University)Russian FederationCoursesExplore","9,806","10.5","13%","50 : 50"
"1001+","Samara State Technical UniversityRussian FederationCoursesExplore","14,126","15.8","3%","38 : 62"
"1001+","San Sebastián UniversityChileCourses","17,617","9.2","0%","61 : 39"
"1001+","Universidade do Estado de Santa CatarinaBrazilCourses","13,414","12.8","1%","52 : 48"
"1001+","University of Santiago, Chile (USACH)ChileCourses","23,469","25.4","3%","43 : 57"
"1001+","Sapporo Medical UniversityJapanCourses","1,305","3.3","0%","43 : 57"
"1001+","University of SargodhaPakistanCourses","20,999","23.3","0%","53 : 47"
"1001+","SASTRA UniversityIndiaCourses","9,160","12.0","0%","46 : 54"
"1001+","Satbayev UniversityKazakhstanCourses","8,610","16.0","2%","35 : 65"
"1001+","Sathyabama Institute of Science and TechnologyIndiaCourses","12,715","14.7","2%","46 : 54"
"1001+","Saveetha UniversityIndiaCourses","9,409","6.5","1%","38 : 62"
"1001+","University of Sciences and Technology Houari BoumedieneAlgeriaCourses","42,174","23.1","0%","58 : 42"
"1001+","University of Science and Technology of Oran Mohamed-BoudiafAlgeriaCourses","21,290","11.1","2%","52 : 48"
"1001+","Sechenov UniversityRussian FederationCoursesExplore","15,840","7.7","18%","70 : 30"
"1001+","Selçuk UniversityTurkeyCourses","46,791","21.9","4%","62 : 38"
"1001+","Semnan UniversityIranCourses","14,773","14.6","1%","50 : 50"
"1001+","University of SeoulSouth KoreaCourses","9,461","17.2","6%","n/a"
"1001+","Seoul National University of Science and Technology (SeoulTech)South KoreaCourses","11,299","17.9","6%","35 : 65"
"1001+","University of SfaxTunisiaCourses","30,923","12.8","1%","68 : 32"
"1001+","Shahed UniversityIranCourses","6,371","19.1","0%","51 : 49"
"1001+","Shahid Bahonar University of KermanIranCourses","14,705","23.5","0%","60 : 40"
"1001+","​Shahid Chamran University of AhvazIranCourses","13,149","22.3","1%","60 : 40"
"1001+","Shahid Rajaee Teacher Training UniversityIranCourses","9,738","45.9","0%","30 : 70"
"1001+","Shahrekord UniversityIranCourses","7,166","22.4","0%","59 : 41"
"1001+","Shahrood University of TechnologyIranCourses","8,056","22.7","1%","42 : 58"
"1001+","Shibaura Institute of Technology TokyoJapanCourses","8,864","26.3","5%","18 : 82"
"1001+","Shiga University of Medical ScienceJapanCourses","1,146","3.1","2%","49 : 51"
"1001+","Shimane UniversityJapanCourses","6,106","7.5","2%","37 : 63"
"1001+","Shinshu UniversityJapanCourses","10,768","10.3","3%","32 : 68"
"1001+","Shiraz University of Medical SciencesIranCourses","10,465","10.8","2%","55 : 45"
"1001+","Shizuoka UniversityJapanCourses","9,949","13.9","3%","29 : 71"
"1001+","University of ShizuokaJapanCourses","3,099","11.6","3%","61 : 39"
"1001+","Showa UniversityJapanCourses","3,724","2.0","0%","59 : 41"
"1001+","Siberian Federal UniversityRussian FederationCourses","10,972","19.1","8%","36 : 64"
"1001+","Siksha ‘O’ AnusandhanIndiaCourses","12,143","9.7","0%","50 : 50"
"1001+","University of Silesia in KatowicePolandCourses","24,535","13.3","3%","66 : 34"
"1001+","Silesian University of TechnologyPolandCourses","17,892","11.9","2%","34 : 66"
"1001+","Silpakorn UniversityThailandCourses","24,138","21.3","1%","69 : 31"
"1001+","Simón Bolívar UniversityVenezuelaCourses","8,373","23.6","0%","46 : 54"
"1001+","University of Sistan and BaluchestanIranCourses","24,331","52.8","0%","50 : 50"
"1001+","Slovak University of Technology in BratislavaSlovakiaCourses","11,194","11.3","4%","32 : 68"
"1001+","Sofia UniversityBulgariaCourses","21,735","7.1","6%","67 : 33"
"1001+","University of SonoraMexicoCourses","30,218","18.3","1%","54 : 46"
"1001+","Soongsil UniversitySouth KoreaCourses","15,979","19.9","9%","44 : 56"
"1001+","Sophia UniversityJapanCoursesExplore","13,511","24.8","11%","57 : 43"
"1001+","University of SousseTunisiaCourses","25,594","11.2","1%","67 : 33"
"1001+","University of South AfricaSouth AfricaCourses","222,065","179.7","6%","69 : 31"
"1001+","University of South ChinaChinaCourses","26,083","11.0","1%","45 : 55"
"1001+","Southern Federal UniversityRussian FederationCourses","19,251","11.5","9%","55 : 45"
"1001+","South Ural State UniversityRussian FederationCourses","22,313","15.5","9%","43 : 57"
"1001+","South Valley UniversityEgyptCourses","47,430","58.1","0%","61 : 39"
"1001+","University of South WalesUnited KingdomCoursesEnquire","15,478","15.4","19%","53 : 47"
"1001+","Southwest Jiaotong UniversityChinaCourses","41,878","17.1","2%","23 : 77"
"1001+","Srinakharinwirot UniversityThailandCourses","22,649","17.2","0%","72 : 28"
"1001+","SRM Institute of Science and TechnologyIndiaCourses","51,528","15.6","2%","23 : 77"
"1001+","Staffordshire UniversityUnited KingdomCoursesExplore","8,733","15.4","11%","49 : 51"
"1001+","Universidade Estadual de MaringáBrazilCourses","22,727","12.1","1%","57 : 43"
"1001+","State University of Ponta GrossaBrazilCourses","8,549","8.8","0%","54 : 46"
"1001+","State University of Santa CruzBrazilCourses","6,718","8.6","1%","61 : 39"
"1001+","St Marianna University School of MedicineJapanCoursesNot accredited","848","0.9","1%","35 : 65"
"1001+","St Petersburg Electrotechnical University (LETI)Russian FederationCoursesExplore","8,227","12.9","19%","30 : 70"
"1001+","Süleyman Demirel UniversityTurkeyCourses","37,150","41.1","3%","50 : 50"
"1001+","Suranaree University of TechnologyThailandCourses","14,329","30.9","1%","55 : 45"
"1001+","SWPS University of Social Sciences and HumanitiesPolandCourses","13,561","35.3","9%","74 : 26"
"1001+","Szent István UniversityHungaryCourses","13,198","17.9","11%","48 : 52"
"1001+","University of TalcaChileCourses","11,310","15.7","1%","51 : 49"
"1001+","Tamil Nadu Agricultural UniversityIndiaCourses","6,393","8.5","0%","65 : 35"
"1001+","Tamkang UniversityTaiwanCourses","25,343","24.5","8%","48 : 52"
"1001+","Tanta UniversityEgyptCourses","115,169","21.8","1%","42 : 58"
"1001+","University of TarapacáChileCourses","8,703","27.4","2%","54 : 46"
"1001+","Taras Shevchenko National University of KyivUkraineCourses","23,687","8.9","4%","58 : 42"
"1001+","Technical University of Cluj-NapocaRomaniaCourses","19,136","19.4","2%","36 : 64"
"1001+","Technical University of KošiceSlovakiaCourses","9,110","12.0","13%","28 : 72"
"1001+","Technical University of LiberecCzech RepublicCourses","5,129","11.2","12%","53 : 47"
"1001+","University of Technology, IraqIraqCourses","10,417","6.7","0%","34 : 66"
"1001+","Universiti Teknikal Malaysia MelakaMalaysiaCourses","12,678","16.1","6%","39 : 61"
"1001+","Universiti Teknologi MARAMalaysiaCourses","56,945","17.8","0%","67 : 33"
"1001+","Institut Teknologi Sepuluh NopemberIndonesiaCourses","14,941","10.4","5%","28 : 72"
"1001+","Telkom UniversityIndonesiaCourses","23,042","21.9","0%","41 : 59"
"1001+","Texas State UniversityUnited StatesCoursesEnquire","31,872","19.4","1%","59 : 41"
"1001+","Tezpur UniversityIndiaCourses","4,278","13.6","2%","39 : 61"
"1001+","Thammasat UniversityThailandCourses","28,359","10.9","1%","64 : 36"
"1001+","University of Abou Bekr Belkaïd TlemcenAlgeriaCourses","41,558","23.4","1%","67 : 33"
"1001+","TOBB University of Economics and TechnologyTurkeyCourses","5,839","14.7","0%","48 : 52"
"1001+","Toho UniversityJapanCourses","5,306","13.8","0%","52 : 48"
"1001+","Tokai UniversityJapanCourses","29,644","13.1","3%","27 : 73"
"1001+","Tokat Gaziosmanpaşa UniversityTurkeyCourses","18,471","16.2","3%","52 : 48"
"1001+","Tokushima UniversityJapanCourses","7,553","9.2","3%","35 : 65"
"1001+","Tokyo University of AgricultureJapanCourses","12,468","33.4","2%","42 : 58"
"1001+","Tokyo University of Agriculture and TechnologyJapanCourses","5,767","15.2","6%","31 : 69"
"1001+","Tokyo City UniversityJapanCourses","7,389","14.6","1%","23 : 77"
"1001+","Tokyo Denki UniversityJapanCourses","9,262","25.0","2%","13 : 87"
"1001+","Tokyo University of Marine Science and TechnologyJapanCourses","2,641","10.7","8%","34 : 66"
"1001+","Tokyo University of ScienceJapanCoursesExplore","18,578","24.8","2%","24 : 76"
"1001+","Tomas Bata University in ZlínCzech RepublicCourses","8,389","18.8","11%","58 : 42"
"1001+","Tomsk State University of Control Systems and RadioelectronicsRussian FederationCourses","6,409","15.2","17%","36 : 64"
"1001+","Tottori UniversityJapanCourses","6,040","7.6","2%","37 : 63"
"1001+","University of ToyamaJapanCourses","9,120","12.0","4%","40 : 60"
"1001+","Toyo UniversityJapanCourses","31,588","26.5","6%","42 : 58"
"1001+","Toyohashi University of Technology (TUT)JapanCourses","2,059","8.8","9%","10 : 90"
"1001+","Transilvania University of BrașovRomaniaCourses","19,123","21.5","1%","52 : 48"
"1001+","University of Trás-os-Montes and Alto DouroPortugalCourses","6,515","11.4","4%","56 : 44"
"1001+","Tshwane University of TechnologySouth AfricaCourses","40,869","35.2","3%","56 : 44"
"1001+","Tunghai UniversityTaiwanCourses","16,080","22.6","7%","54 : 46"
"1001+","University of Tunis El ManarTunisiaCourses","30,817","8.9","2%","67 : 33"
"1001+","Tzu Chi UniversityTaiwanCoursesExplore","3,524","9.9","12%","61 : 39"
"1001+","Ufa State Aviation Technical UniversityRussian FederationCourses","14,021","13.9","1%","36 : 64"
"1001+","Umm Al-Qura UniversitySaudi ArabiaCourses","30,043","8.3","10%","33 : 67"
"1001+","Unisinos UniversityBrazilCourses","12,040","19.9","1%","52 : 48"
"1001+","Ural Federal UniversityRussian FederationCourses","26,807","12.9","13%","48 : 52"
"1001+","Urmia UniversityIranCourses","14,834","30.5","0%","50 : 50"
"1001+","Utsunomiya UniversityJapanCourses","4,847","13.4","4%","37 : 63"
"1001+","University of ValladolidSpainCourses","22,420","11.9","7%","53 : 47"
"1001+","University of ValparaísoChileCourses","16,682","18.8","4%","58 : 42"
"1001+","University of Veterinary and Animal Sciences, LahorePakistanCourses","6,578","31.3","0%","48 : 52"
"1001+","Vietnam National University (Ho Chi Minh City)VietnamCoursesExplore","61,531","21.1","1%","44 : 56"
"1001+","Visvesvaraya National Institute of Technology, NagpurIndiaCourses","4,303","17.2","3%","25 : 75"
"1001+","V.N. Karazin Kharkiv National UniversityUkraineCourses","17,113","8.8","27%","55 : 45"
"1001+","Voronezh State UniversityRussian FederationCourses","16,823","12.0","16%","55 : 45"
"1001+","VSB - Technical University of OstravaCzech RepublicCoursesExplore","11,845","13.9","13%","35 : 65"
"1001+","Vytautas Magnus UniversityLithuaniaCourses","8,269","14.6","15%","68 : 32"
"1001+","Warsaw University of Life Sciences – SGGWPolandCourses","16,838","13.2","5%","59 : 41"
"1001+","Warsaw University of TechnologyPolandCourses","24,376","10.9","6%","35 : 65"
"1001+","Wenzhou Medical UniversityChinaCourses","16,757","11.8","5%","62 : 38"
"1001+","University of West BohemiaCzech RepublicCourses","11,730","15.9","4%","54 : 46"
"1001+","Western Michigan UniversityUnited StatesCoursesEnquire","19,273","21.8","7%","52 : 48"
"1001+","Universidade Estadual do Oeste do Paraná (Unioeste)BrazilCourses","11,935","9.2","0%","52 : 48"
"1001+","West University of TimişoaraRomaniaCourses","14,027","19.5","5%","64 : 36"
"1001+","Wrocław University of Environmental and Life SciencesPolandCourses","8,540","12.2","6%","68 : 32"
"1001+","Wrocław University of Science and TechnologyPolandCourses","26,064","30.9","4%","34 : 66"
"1001+","University of WrocławPolandCourses","22,175","13.9","6%","69 : 31"
"1001+","Xiangtan UniversityChinaCoursesExplore","31,743","21.3","2%","53 : 47"
"1001+","Yamagata UniversityJapanCourses","8,905","8.6","2%","35 : 65"
"1001+","Yamaguchi UniversityJapanCourses","10,693","10.9","6%","37 : 63"
"1001+","University of YamanashiJapanCourses","4,692","6.4","4%","32 : 68"
"1001+","Yanshan UniversityChinaCourses","35,554","16.4","1%","39 : 61"
"1001+","Yarmouk UniversityJordanCourses","33,270","28.8","9%","62 : 38"
"1001+","Yazd UniversityIranCourses","14,289","30.1","1%","58 : 42"
"1001+","Yeditepe UniversityTurkeyCoursesExplore","19,415","35.2","2%","55 : 45"
"1001+","Yıldız Technical UniversityTurkeyCoursesExplore","34,336","36.8","5%","40 : 60"
"1001+","Yokohama National UniversityJapanCourses","9,859","12.4","7%","29 : 71"
"1001+","Yuan Ze UniversityTaiwanCourses","8,188","19.7","7%","42 : 58"
"1001+","Yuriy Fedkovych Chernivtsi National UniversityUkraineCourses","12,616","10.7","0%","57 : 43"
"1001+","Zagazig UniversityEgyptCourses","156,270","24.4","2%","54 : 46"
"1001+","University of ZagrebCroatiaCourses","59,336","15.3","3%","59 : 41"
"1001+","University of ŽilinaSlovakiaCourses","7,136","11.7","2%","34 : 66"
